CMDLINE d:\Dropbox\hobby\Modding\Programs\Github\My_Repos\Antistasi_Logbook\.venv\Scripts\python.exe d:\Dropbox\hobby\Modding\Programs\Github\My_Repos\Antistasi_Logbook\antistasi_logbook\__main__.py
MEM 566.957031 1672726402.3534
MEM 566.957031 1672726402.4747
MEM 566.957031 1672726402.5837
MEM 566.957031 1672726402.7105
MEM 566.957031 1672726402.8253
MEM 566.957031 1672726402.9337
MEM 566.957031 1672726403.0432
MEM 566.957031 1672726403.1520
MEM 566.957031 1672726403.2636
MEM 566.957031 1672726403.3702
MEM 566.957031 1672726403.4815
MEM 566.957031 1672726403.5881
MEM 566.957031 1672726403.7084
MEM 566.957031 1672726403.8229
MEM 566.957031 1672726403.9370
MEM 566.957031 1672726404.0412
MEM 566.957031 1672726404.1508
MEM 566.957031 1672726404.2606
MEM 566.957031 1672726404.3714
MEM 566.957031 1672726404.4803
MEM 566.957031 1672726404.5924
MEM 566.957031 1672726404.6991
MEM 566.957031 1672726404.8091
MEM 566.957031 1672726404.9168
MEM 566.957031 1672726405.0271
MEM 566.957031 1672726405.1365
MEM 566.957031 1672726405.2453
MEM 566.957031 1672726405.3549
MEM 566.957031 1672726405.4651
MEM 566.957031 1672726405.5786
MEM 566.957031 1672726405.6934
MEM 566.957031 1672726405.8082
MEM 566.957031 1672726405.9184
MEM 566.957031 1672726406.0274
MEM 566.957031 1672726406.1383
MEM 566.957031 1672726406.2485
MEM 566.957031 1672726406.3583
MEM 566.957031 1672726406.4682
MEM 566.957031 1672726406.5815
MEM 566.957031 1672726406.6883
MEM 566.957031 1672726406.8019
MEM 566.957031 1672726406.9116
MEM 566.957031 1672726407.0173
MEM 566.957031 1672726407.1258
MEM 566.957031 1672726407.2448
MEM 566.957031 1672726407.3601
MEM 566.957031 1672726407.4766
MEM 566.957031 1672726407.5837
MEM 566.957031 1672726407.6889
MEM 566.957031 1672726407.7976
MEM 566.957031 1672726407.9054
MEM 566.957031 1672726408.0142
MEM 566.957031 1672726408.1242
MEM 566.957031 1672726408.2348
MEM 566.957031 1672726408.3408
MEM 566.957031 1672726408.4493
MEM 566.957031 1672726408.5603
MEM 566.957031 1672726408.6690
MEM 566.957031 1672726408.7804
MEM 566.957031 1672726408.8933
MEM 566.957031 1672726409.0193
MEM 566.957031 1672726409.1445
MEM 566.957031 1672726409.2607
MEM 566.957031 1672726409.3697
MEM 566.957031 1672726409.4894
MEM 566.957031 1672726409.6034
MEM 566.957031 1672726409.7215
MEM 566.957031 1672726409.8468
MEM 566.957031 1672726409.9644
MEM 566.957031 1672726410.0739
MEM 566.957031 1672726410.1915
MEM 566.957031 1672726410.3144
MEM 566.957031 1672726410.4332
MEM 566.957031 1672726410.5417
MEM 566.957031 1672726410.6505
MEM 566.957031 1672726410.7590
MEM 566.957031 1672726410.8673
MEM 566.957031 1672726410.9814
MEM 566.957031 1672726411.0871
MEM 566.957031 1672726411.2046
MEM 566.957031 1672726411.3299
MEM 566.957031 1672726411.4470
MEM 566.957031 1672726411.5549
MEM 566.957031 1672726411.6672
MEM 566.957031 1672726411.7786
MEM 566.957031 1672726411.9026
MEM 566.957031 1672726412.0062
MEM 566.957031 1672726412.1157
MEM 566.957031 1672726412.2264
MEM 566.957031 1672726412.3334
MEM 566.957031 1672726412.4406
MEM 566.957031 1672726412.5587
MEM 566.957031 1672726412.6768
MEM 566.957031 1672726412.7876
MEM 566.957031 1672726412.8941
MEM 566.957031 1672726413.0043
MEM 566.957031 1672726413.1137
MEM 566.957031 1672726413.2299
MEM 566.957031 1672726413.3451
MEM 566.957031 1672726413.4539
MEM 566.957031 1672726413.5616
MEM 566.957031 1672726413.6713
MEM 566.957031 1672726413.7795
MEM 566.957031 1672726413.8875
MEM 566.957031 1672726413.9980
MEM 566.957031 1672726414.1068
MEM 566.957031 1672726414.2210
MEM 566.957031 1672726414.3250
MEM 566.957031 1672726414.4353
MEM 566.957031 1672726414.5529
MEM 566.957031 1672726414.6709
MEM 566.957031 1672726414.7803
MEM 566.957031 1672726414.8884
MEM 566.957031 1672726414.9974
MEM 566.957031 1672726415.1072
MEM 566.957031 1672726415.2184
MEM 566.957031 1672726415.3261
MEM 566.957031 1672726415.4353
MEM 566.957031 1672726415.5539
MEM 566.957031 1672726415.6693
MEM 566.957031 1672726415.7804
MEM 566.957031 1672726415.8850
MEM 566.957031 1672726415.9997
MEM 566.957031 1672726416.1052
MEM 566.957031 1672726416.2147
MEM 566.957031 1672726416.3244
MEM 566.957031 1672726416.4348
MEM 566.957031 1672726416.5517
MEM 566.957031 1672726416.6694
MEM 566.957031 1672726416.7855
MEM 566.957031 1672726416.9027
MEM 566.957031 1672726417.0106
MEM 566.957031 1672726417.1224
MEM 566.957031 1672726417.2316
MEM 566.957031 1672726417.3392
MEM 566.957031 1672726417.4487
MEM 566.957031 1672726417.5586
MEM 566.957031 1672726417.6679
MEM 566.957031 1672726417.7774
MEM 566.957031 1672726417.8869
MEM 566.957031 1672726417.9940
MEM 566.957031 1672726418.1033
MEM 566.957031 1672726418.2115
MEM 566.957031 1672726418.3227
MEM 566.957031 1672726418.4338
MEM 566.957031 1672726418.5442
MEM 566.957031 1672726418.6543
MEM 566.957031 1672726418.7590
MEM 566.957031 1672726418.8686
MEM 566.957031 1672726418.9808
MEM 566.957031 1672726419.0891
MEM 566.957031 1672726419.2085
MEM 566.957031 1672726419.3233
MEM 566.957031 1672726419.4326
MEM 566.957031 1672726419.5423
MEM 566.957031 1672726419.6523
MEM 566.957031 1672726419.7649
MEM 566.957031 1672726419.8722
MEM 566.957031 1672726419.9829
MEM 566.957031 1672726420.0905
MEM 566.957031 1672726420.2020
MEM 566.957031 1672726420.3104
MEM 566.957031 1672726420.4202
MEM 566.957031 1672726420.5314
MEM 566.957031 1672726420.6418
MEM 566.957031 1672726420.7525
MEM 566.957031 1672726420.8630
MEM 566.957031 1672726420.9673
MEM 566.957031 1672726421.0762
MEM 566.957031 1672726421.1852
MEM 566.957031 1672726421.2966
MEM 566.957031 1672726421.4021
MEM 566.957031 1672726421.5105
MEM 566.957031 1672726421.6231
MEM 566.957031 1672726421.7332
MEM 566.957031 1672726421.8402
MEM 566.957031 1672726421.9484
MEM 566.957031 1672726422.0582
MEM 566.957031 1672726422.1768
MEM 566.957031 1672726422.2932
MEM 566.957031 1672726422.4037
MEM 566.957031 1672726422.5070
MEM 566.957031 1672726422.6164
MEM 566.957031 1672726422.7273
MEM 566.957031 1672726422.8364
MEM 566.957031 1672726422.9460
MEM 566.957031 1672726423.0558
MEM 566.957031 1672726423.1651
MEM 566.957031 1672726423.2745
MEM 566.957031 1672726423.3833
MEM 566.957031 1672726423.4939
MEM 566.957031 1672726423.6031
MEM 566.957031 1672726423.7092
MEM 566.957031 1672726423.8173
MEM 566.957031 1672726423.9294
MEM 566.957031 1672726424.0334
MEM 566.957031 1672726424.1473
MEM 566.957031 1672726424.2527
MEM 566.957031 1672726424.3622
MEM 566.957031 1672726424.4704
MEM 566.957031 1672726424.5785
MEM 566.957031 1672726424.6882
MEM 566.957031 1672726424.7999
MEM 566.957031 1672726424.9063
MEM 566.957031 1672726425.0165
MEM 566.957031 1672726425.1261
MEM 566.957031 1672726425.2367
MEM 566.957031 1672726425.3474
MEM 566.957031 1672726425.4585
MEM 566.957031 1672726425.5731
MEM 566.957031 1672726425.6926
MEM 566.957031 1672726425.8071
MEM 566.957031 1672726425.9111
MEM 566.957031 1672726426.0209
MEM 566.957031 1672726426.1334
MEM 566.957031 1672726426.2370
MEM 566.957031 1672726426.3550
MEM 566.957031 1672726426.4792
MEM 566.957031 1672726426.5955
MEM 566.957031 1672726426.7110
MEM 566.957031 1672726426.8244
MEM 566.957031 1672726426.9456
MEM 566.957031 1672726427.0624
MEM 566.957031 1672726427.1753
MEM 566.957031 1672726427.2815
MEM 566.957031 1672726427.3900
MEM 566.957031 1672726427.4993
MEM 566.957031 1672726427.6102
MEM 566.957031 1672726427.7193
MEM 566.957031 1672726427.8272
MEM 566.957031 1672726427.9371
MEM 566.957031 1672726428.0459
MEM 566.957031 1672726428.1567
MEM 566.957031 1672726428.2658
MEM 566.957031 1672726428.3758
MEM 566.957031 1672726428.4844
MEM 566.957031 1672726428.6045
MEM 566.957031 1672726428.7239
MEM 566.957031 1672726428.8297
MEM 566.957031 1672726428.9383
MEM 566.957031 1672726429.0473
MEM 566.957031 1672726429.1555
MEM 566.957031 1672726429.2652
MEM 566.957031 1672726429.3734
MEM 566.957031 1672726429.4836
MEM 566.957031 1672726429.5989
MEM 566.957031 1672726429.7033
MEM 566.957031 1672726429.8126
MEM 566.957031 1672726429.9243
MEM 566.957031 1672726430.0362
MEM 566.957031 1672726430.1408
MEM 566.957031 1672726430.2498
MEM 566.957031 1672726430.3623
MEM 566.957031 1672726430.4693
MEM 566.957031 1672726430.5758
MEM 566.957031 1672726430.6843
MEM 566.957031 1672726430.7918
MEM 566.957031 1672726430.9024
MEM 566.957031 1672726431.0100
MEM 566.957031 1672726431.1202
MEM 566.957031 1672726431.2295
MEM 566.957031 1672726431.3461
MEM 566.957031 1672726431.4644
MEM 566.957031 1672726431.5732
MEM 566.957031 1672726431.6837
MEM 566.957031 1672726431.7933
MEM 566.957031 1672726431.9023
MEM 566.957031 1672726432.0124
MEM 566.957031 1672726432.1307
MEM 566.957031 1672726432.2458
MEM 566.957031 1672726432.3565
MEM 566.957031 1672726432.4663
MEM 566.957031 1672726432.5826
MEM 566.957031 1672726432.7008
MEM 566.957031 1672726432.8189
MEM 566.957031 1672726432.9332
MEM 566.957031 1672726433.0423
MEM 566.957031 1672726433.1588
MEM 566.957031 1672726433.2622
MEM 566.957031 1672726433.3709
MEM 566.957031 1672726433.4813
MEM 566.957031 1672726433.5968
MEM 566.957031 1672726433.7019
MEM 566.957031 1672726433.8204
MEM 566.957031 1672726433.9335
MEM 566.957031 1672726434.0452
MEM 566.957031 1672726434.1522
MEM 566.957031 1672726434.2619
MEM 566.957031 1672726434.3729
MEM 566.957031 1672726434.4799
MEM 566.957031 1672726434.5893
MEM 566.957031 1672726434.6994
MEM 566.957031 1672726434.8093
MEM 566.957031 1672726434.9162
MEM 566.957031 1672726435.0303
MEM 566.957031 1672726435.1487
MEM 566.957031 1672726435.2565
MEM 566.957031 1672726435.3661
MEM 566.957031 1672726435.4746
MEM 566.957031 1672726435.5850
MEM 566.957031 1672726435.6942
MEM 566.957031 1672726435.8027
MEM 566.957031 1672726435.9154
MEM 566.957031 1672726436.0223
MEM 566.957031 1672726436.1404
MEM 566.957031 1672726436.2610
MEM 566.957031 1672726436.3785
MEM 566.957031 1672726436.4917
MEM 566.957031 1672726436.5995
MEM 566.957031 1672726436.7074
MEM 566.957031 1672726436.8152
MEM 566.957031 1672726436.9274
MEM 566.957031 1672726437.0396
MEM 566.957031 1672726437.1444
MEM 566.957031 1672726437.2549
MEM 566.957031 1672726437.3649
MEM 566.957031 1672726437.4724
MEM 566.957031 1672726437.5818
MEM 566.957031 1672726437.6895
MEM 566.957031 1672726437.8047
MEM 566.957031 1672726437.9083
MEM 566.957031 1672726438.0193
MEM 566.957031 1672726438.1297
MEM 566.957031 1672726438.2393
MEM 566.957031 1672726438.3486
MEM 566.957031 1672726438.4530
MEM 566.957031 1672726438.5637
MEM 566.957031 1672726438.6760
MEM 566.957031 1672726438.7811
MEM 566.957031 1672726438.8932
MEM 566.957031 1672726439.0012
MEM 566.957031 1672726439.1174
MEM 566.957031 1672726439.2417
MEM 566.957031 1672726439.3637
MEM 566.957031 1672726439.4768
MEM 566.957031 1672726439.5939
MEM 566.957031 1672726439.7036
MEM 566.957031 1672726439.8234
MEM 566.957031 1672726439.9381
MEM 566.957031 1672726440.0503
MEM 566.957031 1672726440.1564
MEM 566.957031 1672726440.2656
MEM 566.957031 1672726440.3838
MEM 566.957031 1672726440.4992
MEM 566.957031 1672726440.6074
MEM 566.957031 1672726440.7155
MEM 566.957031 1672726440.8256
MEM 566.957031 1672726440.9342
MEM 566.957031 1672726441.0412
MEM 566.957031 1672726441.1513
MEM 566.957031 1672726441.2696
MEM 566.957031 1672726441.3858
MEM 566.957031 1672726441.4966
MEM 566.957031 1672726441.6056
MEM 566.957031 1672726441.7256
MEM 566.957031 1672726441.8516
MEM 566.957031 1672726441.9754
MEM 566.957031 1672726442.0944
MEM 566.957031 1672726442.1974
MEM 566.957031 1672726442.3054
MEM 566.957031 1672726442.4202
MEM 566.957031 1672726442.5231
MEM 566.957031 1672726442.6424
MEM 566.957031 1672726442.7580
MEM 566.957031 1672726442.8673
MEM 566.957031 1672726442.9772
MEM 566.957031 1672726443.0825
MEM 566.957031 1672726443.1932
MEM 566.957031 1672726443.3073
MEM 566.957031 1672726443.4257
MEM 566.957031 1672726443.5335
MEM 566.957031 1672726443.6444
MEM 566.957031 1672726443.7582
MEM 566.957031 1672726443.8665
MEM 566.957031 1672726443.9729
MEM 566.957031 1672726444.0834
MEM 566.957031 1672726444.1934
MEM 566.957031 1672726444.3054
MEM 566.957031 1672726444.4127
MEM 566.957031 1672726444.5227
MEM 566.957031 1672726444.6308
MEM 566.957031 1672726444.7400
MEM 566.957031 1672726444.8549
MEM 566.957031 1672726444.9734
MEM 566.957031 1672726445.0842
MEM 566.957031 1672726445.1900
MEM 566.957031 1672726445.3046
MEM 566.957031 1672726445.4101
MEM 566.957031 1672726445.5190
MEM 566.957031 1672726445.6304
MEM 566.957031 1672726445.7405
MEM 566.957031 1672726445.8527
MEM 566.957031 1672726445.9702
MEM 566.957031 1672726446.0782
MEM 566.957031 1672726446.1853
MEM 566.957031 1672726446.2963
MEM 566.957031 1672726446.4147
MEM 566.957031 1672726446.5325
MEM 566.957031 1672726446.6409
MEM 566.957031 1672726446.7494
MEM 566.957031 1672726446.8694
MEM 566.957031 1672726446.9953
MEM 566.957031 1672726447.1203
MEM 566.957031 1672726447.2372
MEM 566.957031 1672726447.3483
MEM 566.957031 1672726447.4623
MEM 566.957031 1672726447.5788
MEM 566.957031 1672726447.6982
MEM 566.957031 1672726447.8157
MEM 566.957031 1672726447.9213
MEM 566.957031 1672726448.0313
MEM 566.957031 1672726448.1445
MEM 566.957031 1672726448.2502
MEM 566.957031 1672726448.3687
MEM 566.957031 1672726448.4830
MEM 566.957031 1672726448.5930
MEM 566.957031 1672726448.7126
MEM 566.957031 1672726448.8274
MEM 566.957031 1672726448.9475
MEM 566.957031 1672726449.0623
MEM 566.957031 1672726449.1723
MEM 566.957031 1672726449.2808
MEM 566.957031 1672726449.3895
MEM 566.957031 1672726449.5028
MEM 566.957031 1672726449.6180
MEM 566.957031 1672726449.7332
MEM 566.957031 1672726449.8535
MEM 566.957031 1672726449.9694
MEM 566.957031 1672726450.0846
MEM 566.957031 1672726450.1936
MEM 566.957031 1672726450.3023
MEM 566.957031 1672726450.4070
MEM 566.957031 1672726450.5151
MEM 566.957031 1672726450.6276
MEM 566.957031 1672726450.7373
MEM 566.957031 1672726450.8493
MEM 566.957031 1672726450.9541
MEM 566.957031 1672726451.0633
MEM 566.957031 1672726451.1725
MEM 566.957031 1672726451.2827
MEM 566.957031 1672726451.3913
MEM 566.957031 1672726451.5034
MEM 566.957031 1672726451.6100
MEM 566.957031 1672726451.7204
MEM 566.957031 1672726451.8322
MEM 566.957031 1672726451.9378
MEM 566.957031 1672726452.0474
MEM 566.957031 1672726452.1567
MEM 566.957031 1672726452.2712
MEM 566.957031 1672726452.3844
MEM 566.957031 1672726452.4998
MEM 566.957031 1672726452.6101
MEM 566.957031 1672726452.7194
MEM 566.957031 1672726452.8346
MEM 566.957031 1672726452.9376
MEM 566.957031 1672726453.0494
MEM 566.957031 1672726453.1588
MEM 566.957031 1672726453.2718
MEM 566.957031 1672726453.3783
MEM 566.957031 1672726453.4865
MEM 566.957031 1672726453.5944
MEM 566.957031 1672726453.7022
MEM 566.957031 1672726453.8119
MEM 566.957031 1672726453.9215
MEM 566.957031 1672726454.0311
MEM 566.957031 1672726454.1427
MEM 566.957031 1672726454.2513
MEM 566.957031 1672726454.3649
MEM 566.957031 1672726454.4693
MEM 566.957031 1672726454.5896
MEM 566.957031 1672726454.7038
MEM 566.957031 1672726454.8150
MEM 566.957031 1672726454.9268
MEM 566.957031 1672726455.0354
MEM 566.957031 1672726455.1435
MEM 566.957031 1672726455.2517
MEM 566.957031 1672726455.3623
MEM 566.957031 1672726455.4707
MEM 566.957031 1672726455.5792
MEM 566.957031 1672726455.6871
MEM 566.957031 1672726455.7974
MEM 566.957031 1672726455.9064
MEM 566.957031 1672726456.0156
MEM 566.957031 1672726456.1263
MEM 566.957031 1672726456.2344
MEM 566.957031 1672726456.3474
MEM 566.957031 1672726456.4545
MEM 566.957031 1672726456.5611
MEM 566.957031 1672726456.6700
MEM 566.957031 1672726456.7793
MEM 566.957031 1672726456.8924
MEM 566.957031 1672726457.0003
MEM 566.957031 1672726457.1163
MEM 566.957031 1672726457.2332
MEM 566.957031 1672726457.3535
MEM 566.957031 1672726457.4729
MEM 566.957031 1672726457.5808
MEM 566.957031 1672726457.6893
MEM 566.957031 1672726457.7972
MEM 566.957031 1672726457.9074
MEM 566.957031 1672726458.0165
MEM 566.957031 1672726458.1275
MEM 566.957031 1672726458.2351
MEM 566.957031 1672726458.3459
MEM 566.957031 1672726458.4652
MEM 566.957031 1672726458.5789
MEM 566.957031 1672726458.6881
MEM 566.957031 1672726458.7961
MEM 566.957031 1672726458.9076
MEM 566.957031 1672726459.0168
MEM 566.957031 1672726459.1246
MEM 566.957031 1672726459.2365
MEM 566.957031 1672726459.3495
MEM 566.957031 1672726459.4549
MEM 566.957031 1672726459.5662
MEM 566.957031 1672726459.6779
MEM 566.957031 1672726459.7823
MEM 566.957031 1672726459.8986
MEM 566.957031 1672726460.0165
MEM 566.957031 1672726460.1269
MEM 566.957031 1672726460.2368
MEM 566.957031 1672726460.3538
MEM 566.957031 1672726460.4622
MEM 566.957031 1672726460.5675
MEM 566.957031 1672726460.6764
MEM 566.957031 1672726460.7864
MEM 566.957031 1672726460.9005
MEM 566.957031 1672726461.0244
MEM 566.957031 1672726461.1423
MEM 566.957031 1672726461.2519
MEM 566.957031 1672726461.3624
MEM 566.957031 1672726461.4733
MEM 566.957031 1672726461.5893
MEM 566.957031 1672726461.7123
MEM 566.957031 1672726461.8163
MEM 566.957031 1672726461.9272
MEM 566.957031 1672726462.0342
MEM 566.957031 1672726462.1454
MEM 566.957031 1672726462.2524
MEM 566.957031 1672726462.3616
MEM 566.957031 1672726462.4735
MEM 566.957031 1672726462.5899
MEM 566.957031 1672726462.7143
MEM 566.957031 1672726462.8366
MEM 566.957031 1672726462.9538
MEM 566.957031 1672726463.0634
MEM 566.957031 1672726463.1849
MEM 566.957031 1672726463.2991
MEM 566.957031 1672726463.4093
MEM 566.957031 1672726463.5171
MEM 566.957031 1672726463.6258
MEM 566.957031 1672726463.7422
MEM 566.957031 1672726463.8592
MEM 566.957031 1672726463.9700
MEM 566.957031 1672726464.0791
MEM 566.957031 1672726464.1887
MEM 566.957031 1672726464.2962
MEM 566.957031 1672726464.4066
MEM 566.957031 1672726464.5162
MEM 566.957031 1672726464.6273
MEM 566.957031 1672726464.7382
MEM 566.957031 1672726464.8535
MEM 566.957031 1672726464.9682
MEM 566.957031 1672726465.0757
MEM 566.957031 1672726465.1891
MEM 566.957031 1672726465.3034
MEM 566.957031 1672726465.4294
MEM 566.957031 1672726465.5443
MEM 566.957031 1672726465.6531
MEM 566.957031 1672726465.7624
MEM 566.957031 1672726465.8715
MEM 566.957031 1672726465.9844
MEM 566.957031 1672726466.0889
MEM 566.957031 1672726466.1983
MEM 566.957031 1672726466.3065
MEM 566.957031 1672726466.4153
MEM 566.957031 1672726466.5253
MEM 566.957031 1672726466.6325
MEM 566.957031 1672726466.7414
MEM 566.957031 1672726466.8583
MEM 566.957031 1672726466.9797
MEM 566.957031 1672726467.0874
MEM 566.957031 1672726467.1967
MEM 566.957031 1672726467.3050
MEM 566.957031 1672726467.4128
MEM 566.957031 1672726467.5223
MEM 566.957031 1672726467.6344
MEM 566.957031 1672726467.7474
MEM 566.957031 1672726467.8605
MEM 566.957031 1672726467.9845
MEM 566.957031 1672726468.1020
MEM 566.957031 1672726468.2125
MEM 566.957031 1672726468.3276
MEM 566.957031 1672726468.4514
MEM 566.957031 1672726468.5565
MEM 566.957031 1672726468.6726
MEM 566.957031 1672726468.7974
MEM 566.957031 1672726468.9122
MEM 566.957031 1672726469.0218
MEM 566.957031 1672726469.1335
MEM 566.957031 1672726469.2439
MEM 566.957031 1672726469.3487
MEM 566.957031 1672726469.4577
MEM 566.957031 1672726469.5671
MEM 566.957031 1672726469.6836
MEM 566.957031 1672726469.8033
MEM 566.957031 1672726469.9121
MEM 566.957031 1672726470.0178
MEM 566.957031 1672726470.1278
MEM 566.957031 1672726470.2400
MEM 566.957031 1672726470.3478
MEM 566.957031 1672726470.4545
MEM 566.957031 1672726470.5687
MEM 566.957031 1672726470.6754
MEM 566.957031 1672726470.7931
MEM 566.957031 1672726470.9085
MEM 566.957031 1672726471.0163
MEM 566.957031 1672726471.1236
MEM 566.957031 1672726471.2343
MEM 566.957031 1672726471.3434
MEM 566.957031 1672726471.4515
MEM 566.957031 1672726471.5675
MEM 566.957031 1672726471.6704
MEM 566.957031 1672726471.7795
MEM 566.957031 1672726471.8897
MEM 566.957031 1672726472.0003
MEM 566.957031 1672726472.1074
MEM 566.957031 1672726472.2159
MEM 566.957031 1672726472.3241
MEM 566.957031 1672726472.4348
MEM 566.957031 1672726472.5493
MEM 566.957031 1672726472.6644
MEM 566.957031 1672726472.7833
MEM 566.957031 1672726472.9004
MEM 566.957031 1672726473.0193
MEM 566.957031 1672726473.1362
